Timestamp,Yaw,Pitch,Roll,Voltage,Current_mA
1776815116.2118044,116.06,-8.56,10.75,6.88,3200.0
1776815116.2853653,117.19,-8.38,10.13,6.86,3200.0
1776815116.4168205,118.44,-8.13,9.69,6.93,3200.0
1776815116.542802,1.0,-7.69,9.63,6.88,3200.0
1776815116.844647,124.12,-6.69,11.44,6.86,3200.0
1776815117.0492094,126.87,-6.62,11.63,6.94,3200.0
1776815117.2398643,129.5,-7.31,10.56,7.0,3200.0
1776815117.3673763,130.56,-7.62,9.94,6.88,3200.0
1776815117.575731,6.0,-7.75,9.56,6.98,3200.0
1776815117.6376476,133.06,-7.44,10.25,6.92,3200.0
1776815117.7640135,133.94,-7.12,11.0,6.91,3200.0
1776815117.9552236,135.94,-6.87,11.81,6.9,3200.0
1776815118.0948265,137.0,-6.87,12.13,6.92,3200.0
1776815118.1616151,137.87,-6.81,12.13,6.89,3200.0
1776815118.2885506,138.87,-6.62,12.0,6.89,3200.0
1776815118.7942667,6.0,-6.81,12.0,6.94,3200.0
1776815118.9222772,12.0,-6.0,12.75,6.89,3200.0
1776815119.112009,147.69,-5.44,14.0,6.88,3200.0
1776815119.3016133,149.69,-7.0,12.0,6.86,3200.0
1776815119.4294603,150.5,-7.12,11.13,6.94,3200.0
1776815119.4928784,56.0,-6.81,11.44,6.87,3200.0
1776815119.6210165,153.0,-6.56,12.75,6.91,3200.0
1776815119.7464385,154.31,-6.62,13.88,6.95,3200.0
1776815119.9411676,156.06,-6.94,14.13,6.87,3200.0
1776815120.0017135,156.94,-6.87,13.94,6.86,3200.0
1776815120.1294932,157.87,-6.37,13.75,6.87,3200.0
1776815120.256799,159.0,-5.94,13.13,6.87,3200.0
1776815120.5759523,161.31,-8.38,10.81,6.93,3200.0
1776815120.6397555,160.06,-8.44,11.06,6.92,3200.0
1776815120.8308833,154.87,-6.81,11.31,6.9,3200.0
1776815120.9567437,152.12,-6.19,11.06,6.96,3200.0
1776815121.1478753,7.0,-5.87,10.19,6.88,3200.0
1776815121.274961,148.19,-6.06,9.81,6.88,3200.0
1776815121.4024885,4.0,-6.06,9.88,6.92,3200.0
1776815121.4659395,19.0,-5.37,10.44,6.92,3200.0
1776815121.5934474,146.0,-4.69,10.94,6.88,3200.0
1776815121.6562228,144.75,-4.44,11.25,6.88,3200.0
1776815121.910893,142.62,-5.0,10.94,6.95,3200.0
1776815122.1029713,140.75,-6.19,10.25,6.95,3200.0
1776815122.1663322,139.81,-6.75,10.75,6.91,3200.0
1776815122.2905505,138.94,-7.06,11.38,6.94,3200.0
1776815122.53333,137.25,-6.25,12.69,6.96,3200.0
1776815122.598097,137.0,-5.62,13.0,6.88,3200.0
1776815122.7860847,2.0,-5.5,11.81,6.89,3200.0
1776815122.9134755,138.94,-6.06,11.0,6.94,3200.0
1776815123.038146,139.31,-6.75,10.56,7.03,3200.0
1776815123.2311478,50.0,-6.81,11.69,6.98,3200.0
1776815123.358166,137.62,-6.12,12.0,6.87,3200.0
1776815123.4108856,137.06,-5.62,11.56,6.94,3200.0
1776815123.7383177,137.25,-6.75,9.44,6.89,3200.0
1776815123.9286776,137.31,-8.0,11.5,6.92,3200.0
1776815124.055353,6.0,-8.19,12.06,6.96,3200.0
1776815124.1780496,0.0,-7.87,11.94,6.9,3200.0
1776815124.2418685,137.25,-6.94,11.94,6.91,3200.0
1776815124.3692772,87.0,-5.75,12.75,6.89,3200.0
1776815124.4963453,138.94,-5.06,13.31,6.87,3200.0
1776815124.5595891,140.12,-5.06,12.69,6.95,3200.0
1776815124.6858387,140.5,-5.81,11.63,6.87,3200.0
1776815124.7489522,139.62,-6.62,11.25,6.89,3200.0
1776815124.8847458,139.25,-7.62,11.13,6.88,3200.0
1776815125.0057845,0.0,-8.13,10.69,6.87,3200.0
1776815125.069777,143.06,-7.81,10.75,6.89,3200.0
1776815125.198023,146.12,-6.44,12.63,6.87,3200.0
1776815125.281062,149.31,-4.37,16.62,6.95,3200.0
1776815125.4079158,152.56,-3.25,20.31,6.87,0.0
1776815125.7237425,6.0,-3.31,26.81,6.91,3200.0
1776815125.7856762,7.0,-3.81,27.87,6.94,3200.0
1776815126.1001506,152.87,-5.37,28.94,6.91,3200.0
1776815126.2191682,153.0,-5.87,34.75,6.9,3200.0
1776815126.4122188,87.0,-7.0,34.75,6.93,3200.0
1776815126.5344002,144.19,-7.87,33.81,6.87,3200.0
1776815126.722167,140.25,-6.87,33.13,6.92,3200.0
1776815126.8514974,9.0,-2.87,30.56,7.06,3200.0
1776815126.914495,136.94,-0.5,33.06,7.3,2497.1
1776815127.0482924,138.81,1.69,37.88,7.48,1959.0
1776815127.248861,136.75,7.06,30.12,7.57,1446.9
1776815127.383795,136.44,6.87,28.37,7.59,1300.7
1776815127.449888,139.69,1.12,28.69,7.63,1291.2
1776815127.5970228,141.56,-3.12,25.94,7.6,1255.3
1776815127.665189,139.19,-1.37,20.12,7.58,1166.5
1776815127.7906795,137.5,1.12,17.87,7.6,1.0
1776815127.8542607,136.25,-1.25,17.56,7.62,1239.5
1776815128.1075277,134.0,-3.62,13.56,7.62,1006.0
1776815128.4080796,132.87,-7.75,12.31,7.62,1042.0
1776815128.4714222,132.44,-7.12,11.94,7.64,1151.7
1776815128.649795,0.0,-7.0,12.63,7.64,1150.4
1776815128.7352433,131.62,-7.0,12.56,7.64,1119.7
1776815128.814919,133.19,-7.12,11.69,7.63,1239.7
1776815129.0391586,135.5,-5.87,10.69,7.64,10.0
1776815129.1098995,134.87,-6.37,11.31,7.64,1169.7
1776815129.4153378,134.0,-2.81,15.94,7.64,1140.7
1776815129.4994514,132.69,-2.62,17.44,7.64,1116.3
1776815129.664493,132.06,-2.31,18.56,7.64,1168.0
1776815129.7401965,132.44,-2.81,17.81,7.64,1236.6
1776815129.828922,131.31,-2.81,17.75,7.64,0.0
1776815129.9769526,130.25,-2.25,16.44,7.65,1309.8
1776815130.0492065,130.0,-3.56,13.94,7.64,1279.2
1776815130.363815,130.19,-3.62,6.94,7.65,1200.0
