Timestamp,Yaw,Pitch,Roll,Voltage,Current_mA
1776631898.7435453,359.94,-7.87,2.37,7.79,1068.8
1776631898.8233416,359.94,-7.87,2.31,7.79,981.6
1776631898.9670389,359.94,-7.87,2.37,7.79,992.0
1776631899.1774478,359.94,-7.87,2.31,7.78,1042.9
1776631899.2402787,359.94,-7.87,2.31,7.8,1077.3
1776631899.36722,94.0,-7.87,2.31,7.8,1066.7
1776631899.4951563,359.94,-7.81,2.44,7.79,1053.0
1776631899.915787,0.0,-7.19,4.87,7.8,971.9
1776631899.9792807,0.13,-6.75,6.81,7.8,1025.1
1776631900.1054308,0.62,-6.25,7.56,7.79,994.8
1776631900.1749125,1.62,-5.69,9.44,7.8,1061.9
1776631900.3095303,2.12,-69.0,12.44,7.8,981.3
1776631900.3734326,2.0,-7.37,17.06,7.78,1028.4
1776631900.5019534,2.06,-8.38,21.81,7.79,1063.2
1776631900.6278741,3.0,-9.19,25.37,7.79,1021.7
1776631900.686176,7.0,-9.44,27.62,7.78,1083.4
1776631900.9377632,4.5,-9.19,29.94,7.8,1072.5
1776631900.999426,4.56,-9.94,27.31,7.79,1074.3
1776631901.2506938,4.69,-11.75,16.06,7.8,1043.1
1776631901.4409206,1.0,-13.44,-0.06,7.78,1039.4
1776631901.5672548,5.12,-15.31,-4.94,7.8,1058.2
1776631901.64479,5.12,-17.25,-8.75,7.79,1083.1
1776631901.9739547,7.0,-19.69,-20.5,7.79,1104.6
1776631902.0385287,4.44,-20.44,-23.5,7.8,1062.5
1776631902.1610165,4.25,-20.87,-24.37,7.79,1057.9
1776631902.297057,4.44,-20.19,-21.62,7.79,1078.5
1776631902.361444,4.69,-18.75,-17.69,7.8,1095.8
1776631902.48699,5.0,-17.5,-13.0,7.79,1031.1
1776631902.5505486,5.25,-15.81,-8.44,7.79,1123.1
1776631902.8608043,6.81,-7.12,-3.37,7.8,1069.5
1776631902.9880724,7.19,-4.87,-1.75,7.78,1048.2
1776631903.1159275,7.75,-1.87,-1.25,7.79,1045.3
1776631903.172657,7.94,1.19,-1.25,7.79,1063.8
1776631903.3029811,8.06,4.06,-1.37,7.78,1075.5
1776631903.6150644,56.0,11.13,-1.94,7.78,1005.9
1776631903.7305865,8.25,12.63,-2.0,7.78,1024.6
1776631903.7978861,7.81,13.44,-2.37,7.78,1032.8
1776631903.885295,7.31,10.81,-2.12,7.78,1076.5
1776631904.1392262,7.25,-3.62,0.69,7.8,1049.5
1776631904.401647,7.75,-8.25,-1.19,7.78,989.8
1776631904.53884,1.0,-9.63,-1.19,7.79,977.9
1776631904.655952,6.87,-10.75,-1.19,7.78,1053.9
1776631904.7191122,6.5,-11.63,-1.44,7.78,1010.5
1776631905.0415497,5.0,-9.88,4.75,7.77,1018.9
1776631905.1764677,6.0,-8.19,11.25,7.79,1062.9
1776631905.2306054,5.87,-7.62,15.56,7.78,1024.6
1776631905.4938996,6.25,-7.81,24.94,7.79,1055.2
1776631905.5572724,6.62,-7.81,29.87,7.78,998.9
1776631905.9921215,5.19,-8.75,19.37,7.78,1090.4
1776631906.2990026,5.81,-5.69,-2.12,7.78,933.1
1776631906.4867692,3.12,-5.69,1.31,7.78,1031.7
1776631906.6069832,1.69,-8.31,3.69,7.78,1011.7
1776631906.6722336,1.37,-7.06,3.81,7.79,1056.2
1776631906.797002,0.0,-8.06,4.06,7.79,1007.5
1776631906.9241076,1.25,-8.5,3.94,7.78,1085.3
1776631906.9838903,1.12,-8.44,3.5,7.79,997.1
1776631907.240476,12.0,-8.38,3.19,7.8,1048.7
1776631907.3036351,0.69,-8.69,1.69,7.79,1072.9
1776631907.551875,0.31,-8.81,0.25,7.79,1011.5
1776631907.6161337,0.37,-8.75,0.44,7.8,1032.5
1776631907.7310987,0.31,-8.75,0.37,7.78,9990.0
1776631907.8595839,0.31,-8.75,0.44,7.77,1022.7
1776631908.049718,0.31,-8.81,0.44,7.8,1060.0
1776631908.2408228,0.31,-8.81,0.44,7.78,1048.5
1776631908.4317389,0.31,-8.81,0.44,7.78,1064.0
1776631908.5435014,0.31,-8.81,0.44,7.79,1040.1
1776631908.667278,0.31,-8.81,0.44,7.79,1032.0
1776631908.8602304,0.31,-8.81,0.44,7.79,1034.2
1776631909.0476341,0.31,-8.81,0.44,7.79,1060.5
1776631909.1766536,0.31,-8.81,0.44,7.77,1030.9
1776631909.3025072,0.31,-8.81,0.44,7.79,1037.6
1776631909.5088089,1.0,-8.81,0.44,7.78,1042.8
1776631909.933671,1.0,-8.81,0.44,7.79,105.1
1776631909.9969473,1.0,-8.81,0.44,7.77,1073.0
1776631910.1228514,0.31,-8.81,0.44,7.79,1012.8
1776631910.1957917,0.31,-8.81,0.44,7.78,1017.3
1776631910.328992,0.31,-8.81,0.44,7.77,1035.3
1776631910.4031837,0.31,-8.81,0.44,7.79,1074.8
1776631910.52957,0.31,-8.88,0.44,7.78,1027.0
1776631910.6525261,0.31,-8.88,0.44,7.8,1031.2
1776631910.721171,1.0,-8.88,0.44,7.79,1047.9
1776631910.8493965,0.31,-8.88,0.44,7.78,1046.3
1776631911.671556,0.31,-8.88,0.44,7.78,1072.7
1776631911.7365682,0.31,-8.88,0.44,7.79,10.7
1776631911.9845593,0.31,-8.88,0.44,7.78,1030.5
1776631912.4840786,0.31,-8.88,0.44,7.8,1026.9
1776631912.6183245,0.31,-8.88,0.44,7.8,1051.8
1776631912.6984987,0.31,-8.88,0.44,7.78,995.0
1776631912.9056225,0.31,-8.88,0.44,7.8,973.3
1776631913.0329316,0.31,-8.88,0.44,7.79,1058.3
1776631913.357274,0.31,-8.88,0.44,7.79,10360.0
1776631913.4214697,0.31,-8.88,0.44,7.8,1079.4
1776631913.5461574,0.31,-8.88,0.44,7.78,1070.3
1776631913.6096795,0.31,-8.88,0.44,7.78,1031.2
1776631913.8666868,0.31,-8.88,0.44,7.77,1048.3
1776631914.063327,0.31,-8.88,0.44,7.79,1000.9
1776631914.1266012,0.31,-8.88,0.44,7.77,1032.6
1776631914.249112,0.31,-8.88,0.44,7.8,1000.6
1776631914.3747296,0.31,-8.88,0.44,7.78,1003.2
1776631914.6402311,1.0,-8.88,0.44,7.78,1099.6
1776631914.7764966,0.31,-8.88,0.44,7.79,1039.7
1776631914.8552463,0.31,-8.0,0.44,7.77,1051.9
1776631915.0704105,1.0,-8.88,0.44,7.8,1032.9
1776631915.1507792,0.31,-8.88,0.44,7.0,1066.6
1776631915.2974398,0.31,-8.88,0.44,7.79,1043.7
1776631915.928863,1.0,-8.88,0.44,7.78,1018.5
